INFO 2025-03-03 21:25:27,027 autoreload Watching for file changes with StatReloader
INFO 2025-03-03 21:44:10,736 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:44:10,745 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:44:10,884 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:10,935 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:44:10,957 basehttp "GET /static/css/style.css HTTP/1.1" 200 6042
INFO 2025-03-03 21:44:10,960 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:44:10,974 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:44:10,974 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:44:10,980 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:44:11,038 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:44:11,159 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:11,213 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:11,335 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:11,450 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:11,499 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:44:11,536 basehttp "GET /static/css/style.css HTTP/1.1" 200 6042
INFO 2025-03-03 21:44:11,567 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:44:11,567 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:44:11,574 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:44:11,598 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:44:11,644 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:44:11,652 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:44:11,656 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:44:11,678 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
INFO 2025-03-03 21:44:11,699 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:44:11,921 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:12,019 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:12,066 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:44:12,091 basehttp "GET /static/css/style.css HTTP/1.1" 200 6042
INFO 2025-03-03 21:44:12,094 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:44:12,096 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:44:12,097 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:44:12,099 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:44:12,112 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:44:12,227 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:12,345 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:12,398 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:44:12,416 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:44:12,418 basehttp "GET /static/css/style.css HTTP/1.1" 200 6042
INFO 2025-03-03 21:44:12,424 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:44:12,431 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:44:12,433 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:44:12,450 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:44:12,589 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:12,686 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:12,959 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:12,994 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:13,098 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:13,154 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:44:13,175 basehttp "GET /static/css/style.css HTTP/1.1" 200 6042
INFO 2025-03-03 21:44:13,197 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:44:13,197 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:44:13,198 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:44:13,217 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:44:13,305 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:44:13,317 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:44:13,317 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:44:13,336 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:44:13,367 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
INFO 2025-03-03 21:44:13,469 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:13,511 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:44:13,533 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:44:13,534 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:44:13,534 basehttp "GET /static/css/style.css HTTP/1.1" 200 6042
INFO 2025-03-03 21:44:13,539 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:44:13,540 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:44:13,541 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:44:13,577 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:44:13,579 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:44:13,580 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:44:13,582 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:44:13,679 log Not Found: /favicon.ico
WARNING 2025-03-03 21:44:13,679 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:44:15,154 basehttp "GET /publications/ HTTP/1.1" 200 41305
INFO 2025-03-03 21:44:15,213 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:17,092 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:44:17,143 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:18,831 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:18,884 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:19,475 basehttp "GET /publications/ HTTP/1.1" 200 41305
INFO 2025-03-03 21:44:19,528 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:20,006 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:44:20,468 basehttp "GET /formplus/ HTTP/1.1" 200 25097
INFO 2025-03-03 21:44:20,523 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:21,001 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:44:21,402 basehttp "GET /publications/ HTTP/1.1" 200 41305
INFO 2025-03-03 21:44:21,465 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:21,948 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:41,471 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:41,524 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:44:41,546 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:44:41,547 basehttp "GET /static/css/style.css HTTP/1.1" 200 6048
INFO 2025-03-03 21:44:41,549 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:44:41,552 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:44:41,553 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:44:41,555 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:44:41,718 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:41,841 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:44:41,894 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:44:41,913 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:44:41,914 basehttp "GET /static/css/style.css HTTP/1.1" 200 6048
INFO 2025-03-03 21:44:41,916 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:44:41,919 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:44:41,920 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:44:41,922 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:44:41,961 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:44:41,962 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:44:41,963 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:44:41,963 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:44:42,059 log Not Found: /favicon.ico
WARNING 2025-03-03 21:44:42,060 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:44:50,270 basehttp "GET /manage/users/ HTTP/1.1" 200 16739
INFO 2025-03-03 21:44:50,324 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:52,467 basehttp "GET /manage/logs/ HTTP/1.1" 200 31296
INFO 2025-03-03 21:44:52,512 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:53,667 basehttp "GET /reports/publication/ HTTP/1.1" 200 10559
INFO 2025-03-03 21:44:53,709 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:54,909 basehttp "GET /reports/objection/ HTTP/1.1" 200 10561
INFO 2025-03-03 21:44:54,972 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:55,815 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:44:55,872 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:44:56,502 basehttp "GET /publications/ HTTP/1.1" 200 41305
INFO 2025-03-03 21:45:01,855 basehttp "GET /manage/users/ HTTP/1.1" 200 16739
INFO 2025-03-03 21:45:01,916 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:45:02,821 basehttp "GET /manage/sections/ HTTP/1.1" 200 26258
INFO 2025-03-03 21:45:02,916 basehttp "GET /manage/sections/?model=Government HTTP/1.1" 200 19250
INFO 2025-03-03 21:45:11,084 basehttp "GET /manage/sections/?model=Government HTTP/1.1" 200 19250
INFO 2025-03-03 21:45:11,130 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:45:11,148 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:45:11,151 basehttp "GET /static/css/style.css HTTP/1.1" 200 6042
INFO 2025-03-03 21:45:11,156 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:45:11,157 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:45:11,158 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:45:11,161 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:45:11,197 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:45:11,198 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:45:11,199 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:45:11,200 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:45:11,304 log Not Found: /favicon.ico
WARNING 2025-03-03 21:45:11,305 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:45:38,284 basehttp "GET /manage/sections/?model=Government HTTP/1.1" 200 19250
INFO 2025-03-03 21:45:38,349 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:45:38,383 basehttp "GET /static/css/style.css HTTP/1.1" 200 5982
INFO 2025-03-03 21:45:38,385 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:45:38,387 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:45:38,390 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:45:38,391 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:45:38,392 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:45:38,417 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:45:38,430 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:45:38,430 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:45:38,432 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:45:38,544 log Not Found: /favicon.ico
WARNING 2025-03-03 21:45:38,544 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:46:43,710 basehttp "GET /manage/sections/?model=Government HTTP/1.1" 200 19250
INFO 2025-03-03 21:46:43,761 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:46:43,784 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:46:43,786 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:46:43,788 basehttp "GET /static/css/style.css HTTP/1.1" 200 5988
INFO 2025-03-03 21:46:43,790 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:46:43,791 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:46:43,792 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:46:43,819 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:46:43,832 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:46:43,833 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:46:43,836 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:46:43,905 log Not Found: /favicon.ico
WARNING 2025-03-03 21:46:43,905 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:46:55,163 basehttp "GET /reports/publication/ HTTP/1.1" 200 10559
INFO 2025-03-03 21:46:55,217 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:47:00,038 basehttp "GET /manage/users/ HTTP/1.1" 200 16739
INFO 2025-03-03 21:47:00,085 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:47:05,814 basehttp "GET /manage/users/ HTTP/1.1" 200 16739
INFO 2025-03-03 21:47:05,868 basehttp "GET /static/css/style.css HTTP/1.1" 200 5982
INFO 2025-03-03 21:47:07,206 basehttp "GET /reports/publication/ HTTP/1.1" 200 10559
INFO 2025-03-03 21:47:07,259 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:47:09,492 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:47:09,558 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:47:20,963 basehttp "GET /decrees/ HTTP/1.1" 200 57482
INFO 2025-03-03 21:47:21,012 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:47:21,028 basehttp "GET /static/css/style.css HTTP/1.1" 200 5987
INFO 2025-03-03 21:47:21,029 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:47:21,031 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:47:21,033 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:47:21,034 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:47:21,036 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:47:21,061 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:47:21,071 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:47:21,072 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:47:21,073 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:47:21,171 log Not Found: /favicon.ico
WARNING 2025-03-03 21:47:21,171 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:47:21,928 basehttp "GET /publications/ HTTP/1.1" 200 41305
INFO 2025-03-03 21:47:22,000 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:47:23,319 basehttp "GET /reports/publication/ HTTP/1.1" 200 10559
INFO 2025-03-03 21:47:23,377 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:47:28,341 basehttp "GET /reports/publication/ HTTP/1.1" 200 10559
INFO 2025-03-03 21:47:28,386 basehttp "GET /static/bootstrap5/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2025-03-03 21:47:28,406 basehttp "GET /static/css/style.css HTTP/1.1" 200 5981
INFO 2025-03-03 21:47:28,407 basehttp "GET /static/flatpickr/locale/ar.js HTTP/1.1" 200 1928
INFO 2025-03-03 21:47:28,411 basehttp "GET /static/flatpickr/flatpickr.min.css HTTP/1.1" 200 16166
INFO 2025-03-03 21:47:28,413 basehttp "GET /static/flatpickr/flatpickr.min.js HTTP/1.1" 200 50679
INFO 2025-03-03 21:47:28,415 basehttp "GET /static/bootstrap5/bootstrap-icons.css HTTP/1.1" 200 65624
INFO 2025-03-03 21:47:28,416 basehttp "GET /static/bootstrap5/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2025-03-03 21:47:28,437 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2025-03-03 21:47:28,444 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2025-03-03 21:47:28,445 basehttp "GET /static/bootstrap5/bootstrap-icons.woff2 HTTP/1.1" 200 130396
WARNING 2025-03-03 21:47:28,525 log Not Found: /favicon.ico
WARNING 2025-03-03 21:47:28,526 basehttp "GET /favicon.ico HTTP/1.1" 404 15536
INFO 2025-03-03 21:47:30,507 basehttp "GET /objections/ HTTP/1.1" 200 37765
INFO 2025-03-03 21:47:30,551 basehttp "GET /static/css/style.css HTTP/1.1" 304 0
INFO 2025-03-03 21:47:30,582 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2025-03-03 21:51:19,190 autoreload /app/users/models.py changed, reloading.
INFO 2025-03-03 21:51:21,176 autoreload Watching for file changes with StatReloader
